population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days),l,m,n,o
UM-HET3,C2019,TJL,m,JL19406,MPA,6.7,9,dead,True,442,,,,
UM-HET3,C2019,TJL,m,JL19407,MPA,6.7,9,dead,True,1205,,,,
UM-HET3,C2019,TJL,m,JL19420,MPA,6.7,9,removed,False,555,,,,
UM-HET3,C2019,TJL,m,JL19421,MPA,6.7,9,removed,False,555,,,,
UM-HET3,C2019,TJL,m,JL19422,MPA,6.7,9,removed,False,555,,,,
UM-HET3,C2019,TJL,m,JL19516,MPA,6.7,9,dead,True,500,,,,
UM-HET3,C2019,TJL,m,JL19517,MPA,6.7,9,dead,True,732,,,,
UM-HET3,C2019,TJL,m,JL19518,MPA,6.7,9,dead,True,344,,,,
UM-HET3,C2019,TJL,m,JL19525,MPA,6.7,9,dead,True,935,,,,
UM-HET3,C2019,TJL,m,JL19526,MPA,6.7,9,dead,True,1165,,,,
UM-HET3,C2019,TJL,m,JL19527,MPA,6.7,9,dead,True,984,,,,
UM-HET3,C2019,TJL,m,JL19570,MPA,6.7,9,dead,True,549,,,,
UM-HET3,C2019,TJL,m,JL19571,MPA,6.7,9,dead,True,799,,,,
UM-HET3,C2019,TJL,m,JL19572,MPA,6.7,9,dead,True,816,,,,
UM-HET3,C2019,TJL,m,JL19670,MPA,6.7,9,dead,True,1030,,,,
UM-HET3,C2019,TJL,m,JL19671,MPA,6.7,9,dead,True,995,,,,
UM-HET3,C2019,TJL,m,JL19672,MPA,6.7,9,dead,True,1034,,,,
UM-HET3,C2019,TJL,m,JL19685,MPA,6.7,9,removed,False,91,,,,
UM-HET3,C2019,TJL,m,JL19686,MPA,6.7,9,removed,False,91,,,,
UM-HET3,C2019,TJL,m,JL19687,MPA,6.7,9,removed,False,91,,,,
UM-HET3,C2019,TJL,m,JL19726,MPA,6.7,9,dead,True,625,,,,
UM-HET3,C2019,TJL,m,JL19727,MPA,6.7,9,dead,True,348,,,,
UM-HET3,C2019,TJL,m,JL19728,MPA,6.7,9,dead,True,1075,,,,
UM-HET3,C2019,TJL,m,JL19818,MPA,6.7,9,dead,True,757,,,,
UM-HET3,C2019,TJL,m,JL19819,MPA,6.7,9,dead,True,752,,,,
UM-HET3,C2019,TJL,m,JL19820,MPA,6.7,9,dead,True,708,,,,
UM-HET3,C2019,TJL,m,JL19840,MPA,6.7,9,dead,True,324,,,,
UM-HET3,C2019,TJL,m,JL19841,MPA,6.7,9,dead,True,560,,,,
UM-HET3,C2019,TJL,m,JL19842,MPA,6.7,9,dead,True,875,,,,
UM-HET3,C2019,TJL,m,JL19887,MPA,6.7,9,dead,True,868,,,,
UM-HET3,C2019,TJL,m,JL19888,MPA,6.7,9,dead,True,1291,,,,
UM-HET3,C2019,TJL,m,JL19889,MPA,6.7,9,dead,True,873,,,,
UM-HET3,C2019,UM,f,UM87829,MPA,6.7,9,dead,True,696,,,,
UM-HET3,C2019,UM,f,UM87836,MPA,6.7,9,dead,True,1005,,,,
UM-HET3,C2019,UM,f,UM87843,MPA,6.7,9,dead,True,699,,,,
UM-HET3,C2019,UM,f,UM87850,MPA,6.7,9,dead,True,874,,,,
UM-HET3,C2019,UM,f,UM87913,MPA,6.7,9,dead,True,863,,,,
UM-HET3,C2019,UM,f,UM87920,MPA,6.7,9,dead,True,1028,,,,
UM-HET3,C2019,UM,f,UM87927,MPA,6.7,9,dead,True,584,,,,
UM-HET3,C2019,UM,f,UM87934,MPA,6.7,9,dead,True,957,,,,
UM-HET3,C2019,UM,f,UM88774,MPA,6.7,9,dead,True,819,,,,
UM-HET3,C2019,UM,f,UM88781,MPA,6.7,9,dead,True,901,,,,
UM-HET3,C2019,UM,f,UM88788,MPA,6.7,9,dead,True,853,,,,
UM-HET3,C2019,UM,f,UM88795,MPA,6.7,9,dead,True,825,,,,
UM-HET3,C2019,UM,f,UM89327,MPA,6.7,9,dead,True,1005,,,,
UM-HET3,C2019,UM,f,UM89334,MPA,6.7,9,dead,True,636,,,,
UM-HET3,C2019,UM,f,UM89341,MPA,6.7,9,dead,True,1022,,,,
UM-HET3,C2019,UM,f,UM89348,MPA,6.7,9,dead,True,738,,,,
UM-HET3,C2019,UM,f,UM90062,MPA,6.7,9,dead,True,891,,,,
UM-HET3,C2019,UM,f,UM90069,MPA,6.7,9,dead,True,807,,,,
UM-HET3,C2019,UM,f,UM90076,MPA,6.7,9,dead,True,1067,,,,
UM-HET3,C2019,UM,f,UM90083,MPA,6.7,9,dead,True,861,,,,
UM-HET3,C2019,UM,f,UM90594,MPA,6.7,9,dead,True,882,,,,
UM-HET3,C2019,UM,f,UM90601,MPA,6.7,9,dead,True,1108,,,,
UM-HET3,C2019,UM,f,UM90608,MPA,6.7,9,dead,True,718,,,,
UM-HET3,C2019,UM,f,UM90615,MPA,6.7,9,removed,False,991,,,,
UM-HET3,C2019,UM,f,UM91287,MPA,6.7,9,dead,True,700,,,,
UM-HET3,C2019,UM,f,UM91294,MPA,6.7,9,dead,True,568,,,,
UM-HET3,C2019,UM,f,UM91301,MPA,6.7,9,dead,True,493,,,,
UM-HET3,C2019,UM,f,UM91308,MPA,6.7,9,dead,True,685,,,,
UM-HET3,C2019,UM,f,UM91763,MPA,6.7,9,dead,True,888,,,,
UM-HET3,C2019,UM,f,UM91770,MPA,6.7,9,dead,True,1163,,,,
UM-HET3,C2019,UM,f,UM91777,MPA,6.7,9,dead,True,1009,,,,
UM-HET3,C2019,UM,f,UM91784,MPA,6.7,9,dead,True,679,,,,
UM-HET3,C2019,UM,f,UM92183,MPA,6.7,9,dead,True,805,,,,
UM-HET3,C2019,UM,f,UM92190,MPA,6.7,9,dead,True,845,,,,
UM-HET3,C2019,UM,f,UM92197,MPA,6.7,9,dead,True,795,,,,
UM-HET3,C2019,UM,f,UM92204,MPA,6.7,9,dead,True,659,,,,
UM-HET3,C2019,UM,f,UM92918,MPA,6.7,9,dead,True,839,,,,
UM-HET3,C2019,UM,f,UM92925,MPA,6.7,9,dead,True,723,,,,
UM-HET3,C2019,UM,f,UM92932,MPA,6.7,9,dead,True,900,,,,
UM-HET3,C2019,UM,f,UM92939,MPA,6.7,9,dead,True,771,,,,
UM-HET3,C2019,UM,f,UM93597,MPA,6.7,9,dead,True,922,,,,
UM-HET3,C2019,UM,f,UM93604,MPA,6.7,9,dead,True,741,,,,
UM-HET3,C2019,UM,f,UM93611,MPA,6.7,9,dead,True,623,,,,
UM-HET3,C2019,UM,f,UM93618,MPA,6.7,9,removed,False,685,,,,
UM-HET3,C2019,UM,m,UM87941,MPA,6.7,9,dead,True,562,,,,
UM-HET3,C2019,UM,m,UM87948,MPA,6.7,9,dead,True,729,,,,
UM-HET3,C2019,UM,m,UM87955,MPA,6.7,9,dead,True,668,,,,
UM-HET3,C2019,UM,m,UM88242,MPA,6.7,9,dead,True,967,,,,
UM-HET3,C2019,UM,m,UM88249,MPA,6.7,9,dead,True,1113,,,,
UM-HET3,C2019,UM,m,UM88256,MPA,6.7,9,dead,True,790,,,,
UM-HET3,C2019,UM,m,UM88508,MPA,6.7,9,dead,True,711,,,,
UM-HET3,C2019,UM,m,UM88515,MPA,6.7,9,dead,True,667,,,,
UM-HET3,C2019,UM,m,UM88522,MPA,6.7,9,dead,True,792,,,,
UM-HET3,C2019,UM,m,UM89061,MPA,6.7,9,removed,False,57,,,,
UM-HET3,C2019,UM,m,UM89068,MPA,6.7,9,dead,True,818,,,,
UM-HET3,C2019,UM,m,UM89075,MPA,6.7,9,dead,True,677,,,,
UM-HET3,C2019,UM,m,UM89229,MPA,6.7,9,dead,True,1185,,,,
UM-HET3,C2019,UM,m,UM89236,MPA,6.7,9,dead,True,369,,,,
UM-HET3,C2019,UM,m,UM89243,MPA,6.7,9,dead,True,727,,,,
UM-HET3,C2019,UM,m,UM89775,MPA,6.7,9,dead,True,1181,,,,
UM-HET3,C2019,UM,m,UM89782,MPA,6.7,9,dead,True,969,,,,
UM-HET3,C2019,UM,m,UM89789,MPA,6.7,9,dead,True,828,,,,
UM-HET3,C2019,UM,m,UM89859,MPA,6.7,9,dead,True,1152,,,,
UM-HET3,C2019,UM,m,UM89866,MPA,6.7,9,dead,True,274,,,,
UM-HET3,C2019,UM,m,UM89873,MPA,6.7,9,dead,True,1121,,,,
UM-HET3,C2019,UM,m,UM90307,MPA,6.7,9,dead,True,1276,,,,
UM-HET3,C2019,UM,m,UM90314,MPA,6.7,9,dead,True,1265,,,,
UM-HET3,C2019,UM,m,UM90321,MPA,6.7,9,dead,True,1105,,,,
UM-HET3,C2019,UM,m,UM90748,MPA,6.7,9,dead,True,1110,,,,
UM-HET3,C2019,UM,m,UM90755,MPA,6.7,9,dead,True,836,,,,
UM-HET3,C2019,UM,m,UM90762,MPA,6.7,9,dead,True,1139,,,,
UM-HET3,C2019,UM,m,UM91098,MPA,6.7,9,dead,True,1053,,,,
UM-HET3,C2019,UM,m,UM91105,MPA,6.7,9,dead,True,923,,,,
UM-HET3,C2019,UM,m,UM91112,MPA,6.7,9,dead,True,797,,,,
UM-HET3,C2019,UM,m,UM91203,MPA,6.7,9,dead,True,727,,,,
UM-HET3,C2019,UM,m,UM91210,MPA,6.7,9,dead,True,636,,,,
UM-HET3,C2019,UM,m,UM91217,MPA,6.7,9,dead,True,686,,,,
UM-HET3,C2019,UM,m,UM91616,MPA,6.7,9,dead,True,1341,,,,
UM-HET3,C2019,UM,m,UM91623,MPA,6.7,9,dead,True,848,,,,
UM-HET3,C2019,UM,m,UM91630,MPA,6.7,9,dead,True,413,,,,
UM-HET3,C2019,UM,m,UM91896,MPA,6.7,9,dead,True,1018,,,,
UM-HET3,C2019,UM,m,UM91903,MPA,6.7,9,dead,True,679,,,,
UM-HET3,C2019,UM,m,UM91910,MPA,6.7,9,dead,True,1065,,,,
UM-HET3,C2019,UM,m,UM92463,MPA,6.7,9,dead,True,1208,,,,
UM-HET3,C2019,UM,m,UM92470,MPA,6.7,9,dead,True,978,,,,
UM-HET3,C2019,UM,m,UM92477,MPA,6.7,9,dead,True,1149,,,,
UM-HET3,C2019,UM,m,UM92526,MPA,6.7,9,dead,True,699,,,,
UM-HET3,C2019,UM,m,UM92533,MPA,6.7,9,dead,True,786,,,,
UM-HET3,C2019,UM,m,UM92540,MPA,6.7,9,dead,True,653,,,,
UM-HET3,C2019,UM,m,UM93030,MPA,6.7,9,dead,True,1005,,,,
UM-HET3,C2019,UM,m,UM93037,MPA,6.7,9,dead,True,1147,,,,
UM-HET3,C2019,UM,m,UM93044,MPA,6.7,9,dead,True,733,,,,
UM-HET3,C2019,UM,m,UM93100,MPA,6.7,9,dead,True,832,,,,
UM-HET3,C2019,UM,m,UM93107,MPA,6.7,9,dead,True,987,,,,
UM-HET3,C2019,UM,m,UM93114,MPA,6.7,9,dead,True,992,,,,
UM-HET3,C2019,UT,f,UT12460,MPA,6.7,9,dead,True,998,,,,
UM-HET3,C2019,UT,f,UT12461,MPA,6.7,9,dead,True,1148,,,,
UM-HET3,C2019,UT,f,UT12462,MPA,6.7,9,dead,True,728,,,,
UM-HET3,C2019,UT,f,UT12463,MPA,6.7,9,dead,True,550,,,,
UM-HET3,C2019,UT,f,UT12556,MPA,6.7,9,dead,True,782,,,,
UM-HET3,C2019,UT,f,UT12557,MPA,6.7,9,dead,True,878,,,,
UM-HET3,C2019,UT,f,UT12558,MPA,6.7,9,dead,True,907,,,,
UM-HET3,C2019,UT,f,UT12559,MPA,6.7,9,dead,True,897,,,,
UM-HET3,C2019,UT,f,UT12630,MPA,6.7,9,dead,True,885,,,,
UM-HET3,C2019,UT,f,UT12631,MPA,6.7,9,dead,True,791,,,,
UM-HET3,C2019,UT,f,UT12632,MPA,6.7,9,dead,True,883,,,,
UM-HET3,C2019,UT,f,UT12633,MPA,6.7,9,dead,True,788,,,,
UM-HET3,C2019,UT,f,UT12675,MPA,6.7,9,dead,True,776,,,,
UM-HET3,C2019,UT,f,UT12676,MPA,6.7,9,dead,True,931,,,,
UM-HET3,C2019,UT,f,UT12677,MPA,6.7,9,dead,True,681,,,,
UM-HET3,C2019,UT,f,UT12678,MPA,6.7,9,dead,True,952,,,,
UM-HET3,C2019,UT,f,UT12734,MPA,6.7,9,dead,True,863,,,,
UM-HET3,C2019,UT,f,UT12735,MPA,6.7,9,dead,True,604,,,,
UM-HET3,C2019,UT,f,UT12736,MPA,6.7,9,dead,True,670,,,,
UM-HET3,C2019,UT,f,UT12737,MPA,6.7,9,dead,True,796,,,,
UM-HET3,C2019,UT,f,UT12820,MPA,6.7,9,dead,True,933,,,,
UM-HET3,C2019,UT,f,UT12821,MPA,6.7,9,dead,True,1144,,,,
UM-HET3,C2019,UT,f,UT12822,MPA,6.7,9,dead,True,959,,,,
UM-HET3,C2019,UT,f,UT12823,MPA,6.7,9,dead,True,701,,,,
UM-HET3,C2019,UT,f,UT12919,MPA,6.7,9,dead,True,1060,,,,
UM-HET3,C2019,UT,f,UT12920,MPA,6.7,9,dead,True,583,,,,
UM-HET3,C2019,UT,f,UT12921,MPA,6.7,9,dead,True,924,,,,
UM-HET3,C2019,UT,f,UT12922,MPA,6.7,9,dead,True,830,,,,
UM-HET3,C2019,UT,f,UT13031,MPA,6.7,9,dead,True,971,,,,
UM-HET3,C2019,UT,f,UT13032,MPA,6.7,9,dead,True,938,,,,
UM-HET3,C2019,UT,f,UT13033,MPA,6.7,9,dead,True,971,,,,
UM-HET3,C2019,UT,f,UT13034,MPA,6.7,9,dead,True,790,,,,
UM-HET3,C2019,UT,f,UT13079,MPA,6.7,9,dead,True,818,,,,
UM-HET3,C2019,UT,f,UT13080,MPA,6.7,9,dead,True,1018,,,,
UM-HET3,C2019,UT,f,UT13081,MPA,6.7,9,dead,True,980,,,,
UM-HET3,C2019,UT,f,UT13082,MPA,6.7,9,dead,True,1000,,,,
UM-HET3,C2019,UT,f,UT13119,MPA,6.7,9,dead,True,967,,,,
UM-HET3,C2019,UT,f,UT13120,MPA,6.7,9,dead,True,827,,,,
UM-HET3,C2019,UT,f,UT13121,MPA,6.7,9,dead,True,490,,,,
UM-HET3,C2019,UT,f,UT13122,MPA,6.7,9,dead,True,939,,,,
UM-HET3,C2019,UT,f,UT13234,MPA,6.7,9,dead,True,916,,,,
UM-HET3,C2019,UT,f,UT13235,MPA,6.7,9,dead,True,802,,,,
UM-HET3,C2019,UT,f,UT13236,MPA,6.7,9,dead,True,1049,,,,
UM-HET3,C2019,UT,f,UT13237,MPA,6.7,9,removed,False,388,,,,
UM-HET3,C2019,UT,m,UT12429,MPA,6.7,9,dead,True,362,,,,
UM-HET3,C2019,UT,m,UT12430,MPA,6.7,9,dead,True,989,,,,
UM-HET3,C2019,UT,m,UT12431,MPA,6.7,9,dead,True,810,,,,
UM-HET3,C2019,UT,m,UT12512,MPA,6.7,9,dead,True,762,,,,
UM-HET3,C2019,UT,m,UT12513,MPA,6.7,9,dead,True,1012,,,,
UM-HET3,C2019,UT,m,UT12514,MPA,6.7,9,dead,True,1009,,,,
UM-HET3,C2019,UT,m,UT12536,MPA,6.7,9,dead,True,1033,,,,
UM-HET3,C2019,UT,m,UT12537,MPA,6.7,9,dead,True,1162,,,,
UM-HET3,C2019,UT,m,UT12538,MPA,6.7,9,dead,True,326,,,,
UM-HET3,C2019,UT,m,UT12593,MPA,6.7,9,dead,True,371,,,,
UM-HET3,C2019,UT,m,UT12594,MPA,6.7,9,dead,True,1069,,,,
UM-HET3,C2019,UT,m,UT12595,MPA,6.7,9,dead,True,871,,,,
UM-HET3,C2019,UT,m,UT12679,MPA,6.7,9,dead,True,628,,,,
UM-HET3,C2019,UT,m,UT12680,MPA,6.7,9,dead,True,934,,,,
UM-HET3,C2019,UT,m,UT12681,MPA,6.7,9,dead,True,910,,,,
UM-HET3,C2019,UT,m,UT12713,MPA,6.7,9,dead,True,405,,,,
UM-HET3,C2019,UT,m,UT12714,MPA,6.7,9,dead,True,721,,,,
UM-HET3,C2019,UT,m,UT12715,MPA,6.7,9,dead,True,722,,,,
UM-HET3,C2019,UT,m,UT12760,MPA,6.7,9,dead,True,762,,,,
UM-HET3,C2019,UT,m,UT12761,MPA,6.7,9,dead,True,343,,,,
UM-HET3,C2019,UT,m,UT12762,MPA,6.7,9,dead,True,939,,,,
UM-HET3,C2019,UT,m,UT12810,MPA,6.7,9,dead,True,906,,,,
UM-HET3,C2019,UT,m,UT12811,MPA,6.7,9,dead,True,747,,,,
UM-HET3,C2019,UT,m,UT12812,MPA,6.7,9,dead,True,966,,,,
UM-HET3,C2019,UT,m,UT12879,MPA,6.7,9,dead,True,689,,,,
UM-HET3,C2019,UT,m,UT12880,MPA,6.7,9,dead,True,1018,,,,
UM-HET3,C2019,UT,m,UT12881,MPA,6.7,9,dead,True,330,,,,
UM-HET3,C2019,UT,m,UT12899,MPA,6.7,9,dead,True,990,,,,
UM-HET3,C2019,UT,m,UT12900,MPA,6.7,9,dead,True,1089,,,,
UM-HET3,C2019,UT,m,UT12901,MPA,6.7,9,dead,True,906,,,,
UM-HET3,C2019,UT,m,UT12950,MPA,6.7,9,dead,True,1022,,,,
UM-HET3,C2019,UT,m,UT12951,MPA,6.7,9,dead,True,719,,,,
UM-HET3,C2019,UT,m,UT12952,MPA,6.7,9,dead,True,840,,,,
UM-HET3,C2019,UT,m,UT12992,MPA,6.7,9,dead,True,867,,,,
UM-HET3,C2019,UT,m,UT12993,MPA,6.7,9,dead,True,566,,,,
UM-HET3,C2019,UT,m,UT12994,MPA,6.7,9,dead,True,449,,,,
UM-HET3,C2019,UT,m,UT13014,MPA,6.7,9,dead,True,773,,,,
UM-HET3,C2019,UT,m,UT13015,MPA,6.7,9,dead,True,368,,,,
UM-HET3,C2019,UT,m,UT13016,MPA,6.7,9,dead,True,372,,,,
UM-HET3,C2019,UT,m,UT13130,MPA,6.7,9,dead,True,858,,,,
UM-HET3,C2019,UT,m,UT13131,MPA,6.7,9,dead,True,1117,,,,
UM-HET3,C2019,UT,m,UT13132,MPA,6.7,9,dead,True,1248,,,,
UM-HET3,C2019,UT,m,UT13150,MPA,6.7,9,dead,True,784,,,,
UM-HET3,C2019,UT,m,UT13151,MPA,6.7,9,dead,True,378,,,,
UM-HET3,C2019,UT,m,UT13152,MPA,6.7,9,dead,True,475,,,,
UM-HET3,C2019,UT,m,UT13218,MPA,6.7,9,dead,True,1031,,,,
UM-HET3,C2019,UT,m,UT13219,MPA,6.7,9,dead,True,847,,,,
UM-HET3,C2019,UT,m,UT13220,MPA,6.7,9,dead,True,690,,,,
UM-HET3,C2019,UT,m,UT13241,MPA,6.7,9,dead,True,346,,,,
UM-HET3,C2019,UT,m,UT13242,MPA,6.7,9,dead,True,1278,,,,
UM-HET3,C2019,UT,m,UT13243,MPA,6.7,9,dead,True,459,,,,
UM-HET3,C2019,TJL,f,JL19046,PBA,1000,9,dead,True,588,,,,
UM-HET3,C2019,TJL,f,JL19047,PBA,1000,9,dead,True,582,,,,
UM-HET3,C2019,TJL,f,JL19048,PBA,1000,9,dead,True,655,,,,
UM-HET3,C2019,TJL,f,JL19049,PBA,1000,9,dead,True,1143,,,,
UM-HET3,C2019,TJL,f,JL19117,PBA,1000,9,dead,True,1066,,,,
UM-HET3,C2019,TJL,f,JL19118,PBA,1000,9,dead,True,592,,,,
UM-HET3,C2019,TJL,f,JL19119,PBA,1000,9,dead,True,575,,,,
UM-HET3,C2019,TJL,f,JL19120,PBA,1000,9,dead,True,894,,,,
UM-HET3,C2019,TJL,f,JL19166,PBA,1000,9,dead,True,879,,,,
UM-HET3,C2019,TJL,f,JL19167,PBA,1000,9,dead,True,943,,,,
UM-HET3,C2019,TJL,f,JL19168,PBA,1000,9,dead,True,889,,,,
UM-HET3,C2019,TJL,f,JL19169,PBA,1000,9,dead,True,715,,,,
UM-HET3,C2019,TJL,f,JL19228,PBA,1000,9,dead,True,997,,,,
UM-HET3,C2019,TJL,f,JL19229,PBA,1000,9,dead,True,896,,,,
UM-HET3,C2019,TJL,f,JL19230,PBA,1000,9,dead,True,975,,,,
UM-HET3,C2019,TJL,f,JL19231,PBA,1000,9,dead,True,1082,,,,
UM-HET3,C2019,TJL,f,JL19348,PBA,1000,9,dead,True,1120,,,,
UM-HET3,C2019,TJL,f,JL19349,PBA,1000,9,dead,True,940,,,,
UM-HET3,C2019,TJL,f,JL19350,PBA,1000,9,dead,True,1037,,,,
UM-HET3,C2019,TJL,f,JL19351,PBA,1000,9,dead,True,952,,,,
UM-HET3,C2019,TJL,f,JL19389,PBA,1000,9,dead,True,626,,,,
UM-HET3,C2019,TJL,f,JL19390,PBA,1000,9,dead,True,781,,,,
UM-HET3,C2019,TJL,f,JL19391,PBA,1000,9,dead,True,817,,,,
UM-HET3,C2019,TJL,f,JL19392,PBA,1000,9,dead,True,919,,,,
UM-HET3,C2019,TJL,f,JL19478,PBA,1000,9,dead,True,827,,,,
UM-HET3,C2019,TJL,f,JL19479,PBA,1000,9,dead,True,889,,,,
UM-HET3,C2019,TJL,f,JL19480,PBA,1000,9,dead,True,944,,,,
UM-HET3,C2019,TJL,f,JL19481,PBA,1000,9,dead,True,911,,,,
UM-HET3,C2019,TJL,f,JL19542,PBA,1000,9,dead,True,1019,,,,
UM-HET3,C2019,TJL,f,JL19543,PBA,1000,9,dead,True,937,,,,
UM-HET3,C2019,TJL,f,JL19544,PBA,1000,9,dead,True,958,,,,
UM-HET3,C2019,TJL,f,JL19545,PBA,1000,9,dead,True,879,,,,
UM-HET3,C2019,TJL,f,JL19618,PBA,1000,9,dead,True,978,,,,
UM-HET3,C2019,TJL,f,JL19619,PBA,1000,9,dead,True,880,,,,
UM-HET3,C2019,TJL,f,JL19620,PBA,1000,9,dead,True,775,,,,
UM-HET3,C2019,TJL,f,JL19621,PBA,1000,9,dead,True,930,,,,
UM-HET3,C2019,TJL,f,JL19712,PBA,1000,9,dead,True,877,,,,
UM-HET3,C2019,TJL,f,JL19713,PBA,1000,9,dead,True,695,,,,
UM-HET3,C2019,TJL,f,JL19714,PBA,1000,9,dead,True,928,,,,
UM-HET3,C2019,TJL,f,JL19715,PBA,1000,9,dead,True,670,,,,
UM-HET3,C2019,TJL,f,JL19770,PBA,1000,9,dead,True,759,,,,
UM-HET3,C2019,TJL,f,JL19771,PBA,1000,9,dead,True,596,,,,
UM-HET3,C2019,TJL,f,JL19772,PBA,1000,9,dead,True,858,,,,
UM-HET3,C2019,TJL,f,JL19773,PBA,1000,9,dead,True,722,,,,
UM-HET3,C2019,TJL,f,JL19902,PBA,1000,9,dead,True,589,,,,
UM-HET3,C2019,TJL,f,JL19903,PBA,1000,9,dead,True,788,,,,
UM-HET3,C2019,TJL,f,JL19904,PBA,1000,9,dead,True,820,,,,
UM-HET3,C2019,TJL,f,JL19905,PBA,1000,9,dead,True,1119,,,,
UM-HET3,C2019,TJL,m,JL19030,PBA,1000,9,dead,True,558,,,,
UM-HET3,C2019,TJL,m,JL19031,PBA,1000,9,dead,True,519,,,,
UM-HET3,C2019,TJL,m,JL19032,PBA,1000,9,dead,True,476,,,,
UM-HET3,C2019,TJL,m,JL19093,PBA,1000,9,dead,True,823,,,,
UM-HET3,C2019,TJL,m,JL19094,PBA,1000,9,dead,True,869,,,,
UM-HET3,C2019,TJL,m,JL19095,PBA,1000,9,dead,True,1202,,,,
UM-HET3,C2019,TJL,m,JL19151,PBA,1000,9,dead,True,887,,,,
UM-HET3,C2019,TJL,m,JL19152,PBA,1000,9,dead,True,887,,,,
UM-HET3,C2019,TJL,m,JL19153,PBA,1000,9,dead,True,313,,,,
UM-HET3,C2019,TJL,m,JL19177,PBA,1000,9,dead,True,259,,,,
UM-HET3,C2019,TJL,m,JL19178,PBA,1000,9,dead,True,631,,,,
UM-HET3,C2019,TJL,m,JL19179,PBA,1000,9,dead,True,844,,,,
UM-HET3,C2019,TJL,m,JL19239,PBA,1000,9,dead,True,607,,,,
UM-HET3,C2019,TJL,m,JL19240,PBA,1000,9,dead,True,491,,,,
UM-HET3,C2019,TJL,m,JL19241,PBA,1000,9,dead,True,917,,,,
UM-HET3,C2019,TJL,m,JL19301,PBA,1000,9,dead,True,791,,,,
UM-HET3,C2019,TJL,m,JL19302,PBA,1000,9,dead,True,1018,,,,
UM-HET3,C2019,TJL,m,JL19303,PBA,1000,9,dead,True,991,,,,
UM-HET3,C2019,TJL,m,JL19359,PBA,1000,9,dead,True,633,,,,
UM-HET3,C2019,TJL,m,JL19360,PBA,1000,9,dead,True,566,,,,
UM-HET3,C2019,TJL,m,JL19361,PBA,1000,9,dead,True,833,,,,
UM-HET3,C2019,TJL,m,JL19414,PBA,1000,9,dead,True,868,,,,
UM-HET3,C2019,TJL,m,JL19415,PBA,1000,9,dead,True,822,,,,
UM-HET3,C2019,TJL,m,JL19416,PBA,1000,9,dead,True,795,,,,
UM-HET3,C2019,TJL,m,JL19454,PBA,1000,9,dead,True,859,,,,
UM-HET3,C2019,TJL,m,JL19455,PBA,1000,9,dead,True,667,,,,
UM-HET3,C2019,TJL,m,JL19456,PBA,1000,9,dead,True,851,,,,
UM-HET3,C2019,TJL,m,JL19467,PBA,1000,9,dead,True,308,,,,
UM-HET3,C2019,TJL,m,JL19468,PBA,1000,9,dead,True,1098,,,,
UM-HET3,C2019,TJL,m,JL19469,PBA,1000,9,dead,True,403,,,,
UM-HET3,C2019,TJL,m,JL19561,PBA,1000,9,dead,True,844,,,,
UM-HET3,C2019,TJL,m,JL19562,PBA,1000,9,dead,True,922,,,,
UM-HET3,C2019,TJL,m,JL19563,PBA,1000,9,dead,True,365,,,,
UM-HET3,C2019,TJL,m,JL19576,PBA,1000,9,dead,True,1127,,,,
UM-HET3,C2019,TJL,m,JL19577,PBA,1000,9,dead,True,844,,,,
UM-HET3,C2019,TJL,m,JL19578,PBA,1000,9,dead,True,1149,,,,
UM-HET3,C2019,TJL,m,JL19636,PBA,1000,9,dead,True,950,,,,
UM-HET3,C2019,TJL,m,JL19637,PBA,1000,9,dead,True,954,,,,
UM-HET3,C2019,TJL,m,JL19638,PBA,1000,9,dead,True,1180,,,,
UM-HET3,C2019,TJL,m,JL19720,PBA,1000,9,dead,True,1287,,,,
UM-HET3,C2019,TJL,m,JL19721,PBA,1000,9,dead,True,699,,,,
UM-HET3,C2019,TJL,m,JL19722,PBA,1000,9,dead,True,1287,,,,
UM-HET3,C2019,TJL,m,JL19749,PBA,1000,9,dead,True,788,,,,
UM-HET3,C2019,TJL,m,JL19750,PBA,1000,9,dead,True,826,,,,
UM-HET3,C2019,TJL,m,JL19751,PBA,1000,9,dead,True,917,,,,
UM-HET3,C2019,TJL,m,JL19785,PBA,1000,9,dead,True,756,,,,
UM-HET3,C2019,TJL,m,JL19786,PBA,1000,9,dead,True,618,,,,
UM-HET3,C2019,TJL,m,JL19787,PBA,1000,9,dead,True,633,,,,
UM-HET3,C2019,TJL,m,JL19843,PBA,1000,9,dead,True,960,,,,
UM-HET3,C2019,TJL,m,JL19844,PBA,1000,9,dead,True,857,,,,
UM-HET3,C2019,TJL,m,JL19845,PBA,1000,9,dead,True,775,,,,
UM-HET3,C2019,TJL,m,JL19893,PBA,1000,9,dead,True,380,,,,
UM-HET3,C2019,TJL,m,JL19894,PBA,1000,9,dead,True,890,,,,
UM-HET3,C2019,TJL,m,JL19895,PBA,1000,9,dead,True,642,,,,
UM-HET3,C2019,UM,f,UM87780,PBA,1000,9,dead,True,948,,,,
UM-HET3,C2019,UM,f,UM87787,PBA,1000,9,dead,True,914,,,,
UM-HET3,C2019,UM,f,UM87794,PBA,1000,9,dead,True,866,,,,
UM-HET3,C2019,UM,f,UM87801,PBA,1000,9,dead,True,901,,,,
UM-HET3,C2019,UM,f,UM88046,PBA,1000,9,dead,True,816,,,,
UM-HET3,C2019,UM,f,UM88053,PBA,1000,9,dead,True,999,,,,
